number,value,state,params_add_group_dummies,params_family,params_feature_subset,params_isotonic,params_lgbm_alpha,params_lgbm_colsample,params_lgbm_lambda,params_lgbm_lr,params_lgbm_max_depth,params_lgbm_min_child,params_lgbm_n_estimators,params_lgbm_num_leaves,params_lgbm_subsample,params_lr_C,params_lr_class_weight_balanced,params_lr_penalty,params_scaler,params_xgb_alpha,params_xgb_colsample,params_xgb_gamma,params_xgb_lambda,params_xgb_lr,params_xgb_max_depth,params_xgb_min_child,params_xgb_n_estimators,params_xgb_subsample,user_attrs_elapsed_sec,user_attrs_n_features,user_attrs_pooled_auroc,user_attrs_pruned_reason,user_attrs_weighted_auroc
97,0.770437945873337,COMPLETE,False,lr,oof+timing,False,,,,,,,,,,6.0747789521755715,True,l2,robust,,,,,,,,,,32.118499755859375,52,0.7975300834021424,,0.770437945873337
98,0.7684688548538783,COMPLETE,True,xgb,all,False,,,,,,,,,,,,,robust,0.004726284044305862,0.6095195285852174,0.26758549586425223,0.0014546177516617294,0.05016229728087514,4.0,3.0,133.0,0.9803308469507919,1.6554083824157715,362,0.799573862039083,,0.7684688548538783
99,0.7759434081519521,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.2329200060795466,0.6380703532518578,0.5138628713525701,0.00305895482925859,0.01848453798818851,3.0,2.0,118.0,0.9980177794434361,0.29430079460144043,52,0.8028574647392355,,0.7759434081519521
100,0.7758329884937019,COMPLETE,False,xgb,all_minus_ng,False,,,,,,,,,,,,,standard,0.23948964850981203,0.6364786844500527,0.5346323048164702,0.0033817831777155803,0.0196042220555808,3.0,2.0,106.0,0.998202016718451,0.5103907585144043,131,0.8026159630908134,,0.7758329884937019
101,0.7758501996614109,COMPLETE,False,xgb,all_minus_ng,False,,,,,,,,,,,,,standard,0.25987487240427815,0.6330622805721202,0.5881448895083092,0.0034903951011351596,0.020346799738820413,3.0,2.0,117.0,0.9998767014252222,0.5540764331817627,131,0.802671924634671,,0.7758501996614109
102,0.7754552835263073,COMPLETE,False,xgb,all_minus_ng,False,,,,,,,,,,,,,standard,0.24588169650797712,0.6358315177766999,0.523591427195704,0.003789182550910982,0.0197376776025732,3.0,2.0,102.0,0.9971768393168858,0.509601354598999,131,0.8022966407414963,,0.7754552835263073
103,0.774578087245464,COMPLETE,False,xgb,all_minus_ng,False,,,,,,,,,,,,,standard,0.26459471285480324,0.5997479512820728,0.40851551508661044,0.006109062236476677,0.028922513539663117,3.0,2.0,120.0,0.9853388301706961,0.5412306785583496,131,0.8024054636122279,,0.774578087245464
104,0.7755682349280781,COMPLETE,False,xgb,all_minus_ng,False,,,,,,,,,,,,,standard,0.19091127513502462,0.6318490398149561,0.1903836486728525,0.0030026598020349475,0.02325303413393599,3.0,2.0,100.0,0.957966935121463,0.4911789894104004,131,0.8026729755556823,,0.7755682349280781
105,0.7726368980114702,COMPLETE,False,xgb,all_minus_ng,False,,,,,,,,,,,,,standard,0.0014133959670220167,0.5924198442478391,0.5579899033904997,0.0020063573536932265,0.017895279496986275,4.0,2.0,152.0,0.9996672771978713,0.8918044567108154,131,0.8008087993195916,,0.7726368980114702
106,0.7659052509913457,COMPLETE,False,xgb,all_minus_ng,False,,,,,,,,,,,,,standard,0.14363799562576385,0.6673387586111755,0.338476954974412,0.009792113071211207,0.034621733542318886,7.0,1.0,156.0,0.9848863713296496,2.4336130619049072,131,0.7961699814291747,,0.7659052509913457
107,0.7748341900262988,COMPLETE,False,xgb,all_minus_ng,False,,,,,,,,,,,,,standard,0.21373283157697148,0.6186747572505572,0.09970799835568572,0.007886723759225249,0.013168069367946737,3.0,2.0,123.0,0.9646337339197728,0.5937097072601318,131,0.8018229380956028,,0.7748341900262988
108,0.749653299047939,COMPLETE,False,xgb,oof_minus_roberta,False,,,,,,,,,,,,,standard,0.0031920061271027912,0.6316834276272109,2.8920546066643515,0.06288353330313012,0.023226071351753023,3.0,1.0,117.0,0.7197067151110244,0.1483440399169922,5,0.7771331253140283,,0.749653299047939
109,0.7731048837211383,COMPLETE,False,xgb,oof+hand+graph,True,,,,,,,,,,,,,standard,0.2742719156761046,0.5767272877173159,0.460808839556015,0.0019514486126402423,0.01731395645001665,3.0,2.0,147.0,0.9734669538736714,1.0856916904449463,49,0.801099956985803,,0.7731048837211383
110,0.7713463663917828,COMPLETE,False,xgb,all_minus_ng,False,,,,,,,,,,,,,standard,0.11222908439775525,0.6892073467454005,0.6229900659840204,0.003662573419926339,0.013204102783241254,3.0,3.0,708.0,0.9994472927837779,2.512493371963501,131,0.8010684293554607,,0.7713463663917828
111,0.7759937063074009,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.415773701537596,0.5563397056504737,0.3144999270591874,0.001294241901292192,0.015869720684565367,3.0,3.0,177.0,0.9717787505297759,0.3748042583465576,52,0.8032808282686823,,0.7759937063074009
112,0.7760843579730508,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.3250992787988477,0.5573080160236175,0.2521337435350075,0.001229499790899512,0.01570292984403412,3.0,3.0,189.0,0.9854644732424739,0.40918731689453125,52,0.803425855368257,,0.7760843579730508
113,0.7763519311169276,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.15638566646991217,0.5635178722262143,0.015814090797959757,0.0011851404656988915,0.015707418006052562,3.0,3.0,182.0,0.9542854012727152,0.41138339042663574,52,0.8036543781421882,,0.7763519311169276
114,0.7756625081840065,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.15290403054340426,0.5572562304973243,0.008695690699995151,0.0027337354531096055,0.010016160049319128,3.0,3.0,189.0,0.6518949862442335,0.405242919921875,52,0.8025448157383408,,0.7756625081840065
115,0.774206039437202,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.30725478801123957,0.5587421133500284,0.13515106371233132,0.001930492211428796,0.015691677552453594,4.0,3.0,177.0,0.9531618043015649,0.5306205749511719,52,0.802066909408402,,0.774206039437202
116,0.7638322016260979,COMPLETE,False,lgbm,oof_only,False,0.001512490731809879,0.7781040382586915,1.2460287430977717,0.07238242403020424,2.0,55.0,603.0,26.0,0.5030836849587126,,,,standard,,,,,,,,,,0.3160719871520996,6,0.7930749139584695,,0.7638322016260979
117,0.774654352694698,COMPLETE,True,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.0017822140326816196,0.9505845185408123,0.4501372358746786,0.0011769866852927714,0.025948317129595406,3.0,3.0,162.0,0.9653105251170505,0.42385220527648926,52,0.8042516690990233,,0.774654352694698
118,0.7594909262969239,COMPLETE,False,lr,oof+ng,False,,,,,,,,,,0.03558433121664572,True,l2,standard,,,,,,,,,,11.782474994659424,237,0.784099943428922,,0.7594909262969239
119,0.7760319411150405,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.7372664340752475,0.5899288134154678,0.5925380328005923,0.0017490741878190296,0.01138354872537367,3.0,2.0,195.0,0.984927441541036,0.4266645908355713,52,0.8031474663923344,,0.7760319411150405
120,0.766138892961515,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.7213663217968993,0.5931700298375626,0.5820526768109389,0.0019763647186488912,0.018302856456485404,9.0,2.0,195.0,0.9863324543791027,2.209846258163452,52,0.795153950995343,,0.766138892961515
121,0.7759137391592517,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.18023857338223256,0.564574653546324,0.18851314915589257,0.001617303855853702,0.01155471327025241,3.0,2.0,147.0,0.9739925647237991,0.33205318450927734,52,0.8027268352575172,,0.7759137391592517
122,0.7759981131091884,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.17159959662334387,0.5717791176614632,0.1912703019398016,0.0011721253038637532,0.015631047494430374,3.0,2.0,150.0,0.977147422135046,0.3378291130065918,52,0.8030873537104816,,0.7759981131091884
123,0.775931709864075,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.19177287491382694,0.5686753332464343,0.18532814818123308,0.0011857773759198689,0.016501089257192045,3.0,1.0,150.0,0.9773559053476756,0.33931970596313477,52,0.8031620741943929,,0.775931709864075
124,0.7764234342902903,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.19007727767096086,0.5680435199063485,0.13930203788380485,0.0010794405106992091,0.0164025409367981,3.0,1.0,152.0,0.9501790386683561,0.34352803230285645,52,0.8033818217778788,,0.7764234342902903
125,0.7761600078534986,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.13451916630044508,0.56652787653746,0.1792306210573025,0.0011911590276818967,0.016149379843609712,3.0,1.0,143.0,0.9516679426896459,0.3271064758300781,52,0.8031490953199019,,0.7761600078534986
126,0.775921536716381,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.10049783647460404,0.5475448677987785,0.06364936269453306,0.0011884497091577569,0.016710287494703373,3.0,1.0,218.0,0.946454267052633,0.4572584629058838,52,0.8037993001496616,,0.775921536716381
127,0.7763330996810985,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.16043868915192355,0.5825600318738691,0.1549006166380131,0.001009275689112403,0.014916906906228893,3.0,1.0,182.0,0.9493260170501517,0.40306663513183594,52,0.8033158239383622,,0.7763330996810985
128,0.7739452664092897,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.14959349782928277,0.5834175808489306,0.36885913279380017,0.001090988733500899,0.014692676587971515,4.0,1.0,185.0,0.9544846474236773,0.5549287796020508,52,0.8020277626007268,,0.7739452664092897
129,0.775661225390866,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.07099414140462211,0.5285791022233564,0.022354706056303714,0.0014304587292406324,0.01221161537947994,3.0,1.0,164.0,0.960439951303823,0.3686180114746094,52,0.8024390930845928,,0.775661225390866
130,0.7750573619595071,COMPLETE,False,xgb,oof+timing,True,,,,,,,,,,,,,standard,0.05909580759820983,0.5486359270225554,0.15815867990017204,0.0010041809728806,0.010427651581132276,3.0,1.0,204.0,0.5096006896859494,1.554854154586792,52,0.8017843167484336,,0.7750573619595071
131,0.7760087108434903,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.1746055260986928,0.5692239520755558,0.19678265158430291,0.0012140465445249508,0.015138456741349388,3.0,1.0,148.0,0.9850729188010868,0.33336830139160156,52,0.8030695405993381,,0.7760087108434903
132,0.7763670500426785,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.12247597845063535,0.584455112716357,0.44083677803690374,0.0017365971410396462,0.014487332069117549,3.0,1.0,179.0,0.985990019595742,0.39591145515441895,52,0.8032518228487673,,0.7763670500426785
133,0.7762788292389604,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.12051154936976566,0.5820926425155141,0.2486676704715471,0.0017060648691103171,0.015021643924887397,3.0,1.0,178.0,0.9865207703616915,0.3902583122253418,52,0.803246725881862,,0.7762788292389604
134,0.7747603512967742,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.12255773980271413,0.5763854050655554,0.19991555352618376,0.0017102917739711717,0.02286233126967688,3.0,1.0,215.0,0.9834145495014895,0.44686436653137207,52,0.8034344203744999,,0.7747603512967742
135,0.7753715171653761,COMPLETE,False,xgb,oof+hand,False,,,,,,,,,,,,,standard,0.09210755090675543,0.5886146015129978,0.40431806031077233,0.001571503648952271,0.01444962814739355,3.0,1.0,193.0,0.9449450846848431,0.33936619758605957,34,0.8031775227332605,,0.7753715171653761
136,0.7755384071703191,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.13106091839452103,0.60760938279011,0.09049173562596152,0.0022000756786295164,0.012140754426738148,3.0,1.0,236.0,0.5401075014358199,0.5125317573547363,52,0.8030785785200363,,0.7755384071703191
137,0.775568117141477,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.10900263697206242,0.5406250913065737,0.012584051624834558,0.001841832262054136,0.008725441422399957,3.0,1.0,161.0,0.9873417786548648,0.3549015522003174,52,0.8021487236091401,,0.775568117141477
138,0.7753696810814055,COMPLETE,False,xgb,all,False,,,,,,,,,,,,,standard,0.165884053012024,0.5838746920983726,0.23600236636094482,0.0010045871624036248,0.009801628614765174,3.0,1.0,139.0,0.9232859054060876,1.2611455917358398,362,0.8020257133047546,,0.7753696810814055
139,0.770112472205838,COMPLETE,True,lgbm,oof+timing,False,0.03318360977179465,0.433851609168625,0.05610220515914734,0.002395150138264152,9.0,25.0,230.0,254.0,0.6648950917045044,,,,standard,,,,,,,,,,2.801332712173462,52,0.7992435575651968,,0.770112472205838
140,0.773817167684254,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.1326427533256223,0.6088051174597683,0.7156517869360817,0.0012316368540261815,0.014406397543189158,4.0,1.0,179.0,0.9646775484857576,0.5453808307647705,52,0.8016759667921571,,0.773817167684254
141,0.7760707063218661,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.384281779802744,0.5611931312662515,0.3330287185339461,0.0013813245440396826,0.015766512009221762,3.0,1.0,182.0,0.778163368566767,0.40225887298583984,52,0.8031032751638044,,0.7760707063218661
142,0.7755195715337595,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.16914294968649007,0.5739726998168125,3.6839364686663623,0.001474005252212297,0.011114139244941852,3.0,1.0,160.0,0.7919311943784301,0.36395764350891113,52,0.8024695697939238,,0.7755195715337595
143,0.7749535519652134,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.20351431936099582,0.5971517278862465,0.4367139652792811,0.001220446416020446,0.012554928308122791,3.0,1.0,144.0,0.6046546623075754,0.344071626663208,52,0.801767502012251,,0.7749535519652134
144,0.7753426654597568,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.07881042769881524,0.5483592904233892,0.28752080395628044,0.9398339218601591,0.017397817952120528,3.0,1.0,196.0,0.7398793488013874,0.425678014755249,52,0.8032211359552341,,0.7753426654597568
145,0.7763205858767068,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.15348469744402837,0.5737526235328884,0.11249572849108218,0.001743813794493043,0.014903641119447178,3.0,1.0,173.0,0.987550286146726,0.37743568420410156,52,0.803228860224668,,0.7763205858767068
146,0.7754002810511716,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.05967085641631574,0.5275775826227417,0.11475946826971484,0.0017701627972505896,0.021829797094968892,3.0,1.0,177.0,0.9871285563755894,0.3813493251800537,52,0.8033422020557486,,0.7754002810511716
147,0.7396618795990739,COMPLETE,False,lr,oof_minus_roberta,False,,,,,,,,,,0.0014680450797626963,False,l1,standard,,,,,,,,,,0.023365497589111328,5,0.7616681395324642,,0.7396618795990739
148,0.7763262069482358,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.3496319603286743,0.5871145335167239,0.34106601237202105,0.00251291746592683,0.014131589190205717,3.0,1.0,223.0,0.9541960903613604,0.4772324562072754,52,0.8036109225583664,,0.7763262069482358
149,0.7752835846051157,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,none,0.3291761655935576,0.6158724559748848,0.3592236258033099,0.0026592066995455464,0.012904185894212382,3.0,1.0,219.0,0.8389516103278851,0.46796751022338867,52,0.8027718672228561,,0.7752835846051157
150,0.7738803892782116,COMPLETE,False,xgb,oof+hand+graph,False,,,,,,,,,,,,,standard,0.3329906109604532,0.5873183722927987,0.4538717683929083,0.00223901526656935,0.018246890511530015,3.0,1.0,272.0,0.9522758805400602,0.5245440006256104,49,0.8028825292053576,,0.7738803892782116
151,0.7762185162875295,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.11044229075523905,0.5599646815613282,0.3063243131764626,0.0014851283527302574,0.014643772817548823,3.0,1.0,202.0,0.9652357977506336,0.43869590759277344,52,0.8032805129923788,,0.7762185162875295
152,0.776023464019313,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.10868777587753625,0.5394756319996878,0.30892110259876837,0.0014881225810196045,0.014480131817071584,3.0,1.0,198.0,0.9611521283960537,0.4242126941680908,52,0.8032597047563529,,0.776023464019313
153,0.7755609171847611,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.003619252912372444,0.6010027015007904,5.1227792863779015e-05,0.0018335311395703555,0.011035124309395078,3.0,1.0,241.0,0.9695477102828932,0.5166432857513428,52,0.8027461722041271,,0.7755609171847611
154,0.7756939778401309,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.21481637314326485,0.5626687948587442,0.6495682747309119,0.0015138663556488097,0.019298370132642736,3.0,1.0,169.0,0.9421730184487644,0.3745272159576416,52,0.8032430476583221,,0.7756939778401309
155,0.7757653689887666,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.09727508117313638,0.4964024153894696,0.3675366252038742,0.002440897119920494,0.013476928116579422,3.0,1.0,191.0,0.6946943724182995,0.42310357093811035,52,0.8025429766265708,,0.7757653689887666
156,0.7758611588716574,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.13255418173664132,0.5850702062176042,0.25598175384489585,0.0010061485246462833,0.016767243825765082,3.0,1.0,209.0,0.9758547575839933,0.44709181785583496,52,0.803544294166243,,0.7758611588716574
157,0.7737724425077561,COMPLETE,False,xgb,oof_only,False,,,,,,,,,,,,,standard,0.6008554106978183,0.6127468736559568,0.4875458824970903,0.0019789122081944354,0.012060486248826736,4.0,1.0,228.0,0.9293208886644967,0.29758167266845703,6,0.8012890176757558,,0.7737724425077561
158,0.7636420342040192,COMPLETE,False,xgb,oof+ng,True,,,,,,,,,,,,,standard,0.37773034889407303,0.5204521362812903,0.1230627857671969,0.001458326131402935,0.024970240425792527,8.0,2.0,184.0,0.9890474594194772,11.055662631988525,237,0.7928677774271207,,0.7636420342040192
159,0.7752039940885873,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.14233733095364992,0.5547795685300312,0.24573490951393684,0.0016671156369425337,0.009488527383793693,3.0,1.0,132.0,0.9523461573243623,0.3088235855102539,52,0.8020058508976389,,0.7752039940885873
160,0.7764307728569206,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.09248920149233494,0.5924899660488087,0.1061345720895627,0.0013680389998516665,0.019223258642940486,3.0,2.0,169.0,0.966125240645799,0.37776756286621094,52,0.8038015070837856,,0.7764307728569206
161,0.774951841599027,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.0886201436647105,0.6587317272855765,0.10224751456427689,0.0013484554012929818,0.0210670510128145,3.0,2.0,169.0,0.9667626137274459,0.39066600799560547,52,0.8030072209833614,,0.774951841599027
162,0.7759869449695125,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.007276255810882823,0.6225089671148138,0.36412943495198224,0.0021238906694268996,0.018432993927790187,3.0,2.0,170.0,0.7753521702054513,0.3874084949493408,52,0.8032710021572256,,0.7759869449695125
163,0.7748286815883002,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,8.94751823024367,0.6011154360566613,0.5135129544896538,0.0013302114038154127,0.01610105380499363,3.0,1.0,205.0,0.9766118300317723,0.44730591773986816,52,0.8025646781454565,,0.7748286815883002
164,0.7736308979917296,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.22282477696781616,0.5817840953488436,0.09369413379668884,0.001003594632770855,0.0138053515418435,3.0,2.0,593.0,0.9586465567448014,1.0902025699615479,52,0.8029464777489019,,0.7736308979917296
165,0.7761667057025678,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.8389353902854128,0.5642912820367912,0.23501576384614425,0.0017747537350957055,0.014882542616802042,3.0,1.0,183.0,0.9884359203454703,0.40234851837158203,52,0.8032271787510497,,0.7761667057025678
166,0.7759596561788952,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.11854188877619744,0.566217686109035,0.2504824516167871,0.0026377049435406495,0.017191299863589526,3.0,1.0,132.0,0.9887645124389423,0.3075742721557617,52,0.8029564614985104,,0.7759596561788952
167,0.7759457520973084,COMPLETE,True,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.2977930735510279,0.5400858139123894,0.0036297769947961356,0.0014074457802010847,0.014519144343095251,3.0,1.0,157.0,0.9685652864552793,0.3630962371826172,52,0.8048567894173935,,0.7759457520973084
168,0.774581050439594,COMPLETE,False,xgb,oof+hand,False,,,,,,,,,,,,,none,0.15117014325739977,0.5701932979762845,0.16213447693835348,0.0011378205119901344,0.02134115880402214,3.0,1.0,180.0,0.9165446022355436,0.313251256942749,34,0.8031585536090047,,0.774581050439594
